participant_id,attempt_id,gender,height_cm,weight_kg,distance_cm,entry,takeoff,takeoff_mid,peak,landing_mid,landing,has_all_indices,entry_arm_raise,entry_leg_forward,entry_knee_angle,entry_hip_angle,entry_trunk_lean_deg,entry_trunk_lean_signed_deg,entry_midhip_x,entry_kps_conf_mean,entry_kps_conf_min,entry_kps_valid_ratio,takeoff_arm_raise,takeoff_leg_forward,takeoff_knee_angle,takeoff_hip_angle,takeoff_trunk_lean_deg,takeoff_trunk_lean_signed_deg,takeoff_midhip_x,takeoff_kps_conf_mean,takeoff_kps_conf_min,takeoff_kps_valid_ratio,takeoff_mid_arm_raise,takeoff_mid_leg_forward,takeoff_mid_knee_angle,takeoff_mid_hip_angle,takeoff_mid_trunk_lean_deg,takeoff_mid_trunk_lean_signed_deg,takeoff_mid_midhip_x,takeoff_mid_kps_conf_mean,takeoff_mid_kps_conf_min,takeoff_mid_kps_valid_ratio,peak_arm_raise,peak_leg_forward,peak_knee_angle,peak_hip_angle,peak_trunk_lean_deg,peak_trunk_lean_signed_deg,peak_midhip_x,peak_kps_conf_mean,peak_kps_conf_min,peak_kps_valid_ratio,landing_mid_arm_raise,landing_mid_leg_forward,landing_mid_knee_angle,landing_mid_hip_angle,landing_mid_trunk_lean_deg,landing_mid_trunk_lean_signed_deg,landing_mid_midhip_x,landing_mid_kps_conf_mean,landing_mid_kps_conf_min,landing_mid_kps_valid_ratio,landing_arm_raise,landing_leg_forward,landing_knee_angle,landing_hip_angle,landing_trunk_lean_deg,landing_trunk_lean_signed_deg,landing_midhip_x,landing_kps_conf_mean,landing_kps_conf_min,landing_kps_valid_ratio,has_all_kps_len25,min_phase_conf,prep_frames,takeoff_to_peak_frames,peak_to_landing_frames,flight_frames,forward_dir_sign,entry_trunk_lean_forward_deg,entry_backlean_deg,takeoff_trunk_lean_forward_deg,takeoff_backlean_deg,takeoff_mid_trunk_lean_forward_deg,takeoff_mid_backlean_deg,peak_trunk_lean_forward_deg,peak_backlean_deg,landing_mid_trunk_lean_forward_deg,landing_mid_backlean_deg,landing_trunk_lean_forward_deg,landing_backlean_deg,knee_ext_takeoff_to_peak,arm_raise_takeoff_to_peak,trunk_lean_takeoff_to_landing,trunk_lean_signed_takeoff_to_landing,trunk_lean_forward_takeoff_to_landing,quality_pass,bmi,bmi_group,distance_level
P064,A0011,M,167.0,65.0,219.0,66.0,270.0,274.0,279.0,285.0,291.0,True,-0.8605212577748773,-0.002090743750038,150.0592865672377,148.13614128796087,16.853748281085444,16.853748281085444,125.7037239074707,0.8865159269836214,0.1876541674137115,0.72,-0.8334876632170014,-0.2168661259316962,70.82406648958751,75.64315427012994,62.35828508118958,62.35828508118958,200.07386016845703,0.9000689606917532,0.1498434841632843,0.76,0.3071947757981898,-0.883579225530519,158.39021416194328,170.27022791146018,39.71518040096204,39.71518040096204,330.2835235595703,0.8397894361439873,0.2940046191215515,0.68,0.0398124979130466,-0.9750991820882884,105.82440736086735,166.3482146899696,30.328239918822234,30.328239918822234,497.9615783691406,0.8390453685732449,0.3465574383735657,0.68,-1.3981835834331924,0.7548100496325052,112.40712359904369,46.47085757155186,64.10733388661889,64.10733388661889,632.5744934082031,0.8814775670568148,0.2291726917028427,0.72,-0.6655906041639272,0.7274364949379658,73.8893048762185,37.25418011162972,40.30516373391709,40.30516373391709,807.6560974121094,0.8406754057658347,0.1105762273073196,0.76,True,0.8390453685732449,204.0,9.0,12.0,21.0,1.0,16.853748281085444,-16.853748281085444,62.35828508118958,-62.35828508118958,39.71518040096204,-39.71518040096204,30.328239918822234,-30.328239918822234,64.10733388661889,-64.10733388661889,40.30516373391709,-40.30516373391709,35.000340871279846,0.873300161130048,-22.053121347272487,-22.053121347272487,-22.053121347272487,True,23.30668005306752,normal,mid
P065,A0012,M,178.0,75.0,200.0,6.0,180.0,184.0,189.0,194.0,199.0,True,-0.9127028707126636,-0.0569622625520007,166.78948079989985,166.9982151770271,8.515148108465212,8.515148108465212,123.7047882080078,0.9092416324113544,0.1736665964126587,0.76,-0.3839307021968787,-0.3678282815030412,105.366681595555,116.77191597284455,47.25546755264208,47.25546755264208,229.24149322509768,0.8716661318352348,0.1444011628627777,0.76,0.4588433331824539,-0.9647516652146026,176.20994676811608,172.55881222971183,31.26131254165601,31.26131254165601,385.5032348632813,0.8018548716055719,0.1722945123910904,0.76,-0.1583172416522373,-0.4962930347479463,81.493483599197,123.89544017000694,39.439871062106256,39.439871062106256,504.90760803222656,0.839655936592155,0.1164618581533432,0.72,-0.8504548593207775,0.5338041745869719,107.17352278802647,67.55241336725976,53.33074580851146,53.33074580851146,637.2568054199219,0.8232698726810908,0.1216861382126808,0.76,-0.6788920587345119,0.5555150923876211,78.91192709445019,52.20436563497864,38.904341696178754,38.904341696178754,789.7421875,0.82924774210704,0.1002919599413871,0.76,True,0.8018548716055719,174.0,9.0,10.0,19.0,1.0,8.515148108465212,-8.515148108465212,47.25546755264208,-47.25546755264208,31.26131254165601,-31.26131254165601,39.439871062106256,-39.439871062106256,53.33074580851146,-53.33074580851146,38.904341696178754,-38.904341696178754,-23.873197996357987,0.2256134605446413,-8.35112585646332,-8.35112585646332,-8.35112585646332,True,23.671253629592226,normal,mid
P066,A0013,M,175.0,60.0,240.0,22.0,238.0,242.0,247.0,253.0,259.0,True,-0.7784316294341647,-0.0429802289588894,174.03538275936666,171.15595086242314,5.0690264587622105,-5.0690264587622105,99.42195129394533,0.8897517927383122,0.2271502763032913,0.76,-0.4381715728315303,-0.4210528941746286,106.67910676874271,107.86396726612976,54.13878140124443,54.13878140124443,234.99788665771484,0.8761173129865998,0.1094281151890754,0.76,0.5772159904585368,-0.972320615398386,176.7185377694336,175.3634325566939,38.53809177363666,38.53809177363666,376.5628967285156,0.8211525575154357,0.1110272631049156,0.72,0.5505572693938331,-1.0379411717253206,117.02350900320312,174.56773847402422,25.49095609538388,25.49095609538388,563.9256591796875,0.894513536902035,0.4892174005508423,0.68,-0.5712849144836003,0.3778005757564774,94.58028344930082,70.93408883590433,44.4751427771604,44.4751427771604,692.9874572753906,0.8525955792930391,0.1107165515422821,0.72,-0.3539285021460219,0.7749110187106476,86.2369032127018,46.65695311861331,31.902010330201865,31.902010330201865,887.1571350097656,0.8542108059757285,0.1073341742157936,0.72,True,0.8211525575154357,216.0,9.0,12.0,21.0,1.0,-5.0690264587622105,5.0690264587622105,54.13878140124443,-54.13878140124443,38.53809177363666,-38.53809177363666,25.49095609538388,-25.49095609538388,44.4751427771604,-44.4751427771604,31.902010330201865,-31.902010330201865,10.344402234460404,0.9887288422253634,-22.236771071042565,-22.236771071042565,-22.236771071042565,True,19.59183673469388,normal,high
P067,A0014,M,170.0,85.0,250.0,76.0,76.0,77.0,79.0,86.0,93.0,True,0.5345037000977682,-0.8612484686259387,142.9141707803538,160.15478212878088,43.91287879379142,43.91287879379142,309.02696228027344,0.8269810296202961,0.1047657951712608,0.76,0.5345037000977682,-0.8612484686259387,142.9141707803538,160.15478212878088,43.91287879379142,43.91287879379142,309.02696228027344,0.8269810296202961,0.1047657951712608,0.76,0.5792572750654523,-1.0457937579562848,175.7045525294717,172.20968084041414,36.31423562437193,36.31423562437193,361.7298583984375,0.7908621140216526,0.1637042760848999,0.76,0.674426022830926,-1.5180561845377296,160.29886284230625,154.76535582411532,23.81555621185929,23.81555621185929,478.7052307128906,0.7272464742786006,0.1104626283049583,0.76,-0.897746705520062,0.1833457669245813,100.55304754801404,84.3407308356926,43.73363480342202,43.73363480342202,663.1946411132812,0.8954594591084648,0.5678571462631226,0.68,-1.1139151254373945,0.767408593591202,75.60968954464202,42.93752455361518,38.48754282180965,38.48754282180965,909.2779235839844,0.8537534317549538,0.4900531470775604,0.68,True,0.7272464742786006,0.0,3.0,14.0,17.0,1.0,43.91287879379142,-43.91287879379142,43.91287879379142,-43.91287879379142,36.31423562437193,-36.31423562437193,23.81555621185929,-23.81555621185929,43.73363480342202,-43.73363480342202,38.48754282180965,-38.48754282180965,17.38469206195245,0.1399223227331578,-5.425335971981767,-5.425335971981767,-5.425335971981767,True,29.411764705882355,over,high
P068,A0015,M,173.0,78.0,205.0,29.0,226.0,229.0,233.0,238.0,243.0,True,-0.9435525854946544,-0.0523714848876166,172.16625923836077,174.15223081860756,2.929011963975276,-2.929011963975276,118.31696319580078,0.8887902874695627,0.2748551070690155,0.76,-0.2108018517149536,-0.4833287101500212,103.967957212745,119.16711959311982,48.954170123925714,48.954170123925714,241.13465881347656,0.864280036797649,0.1236883923411369,0.76,0.6151846890972128,-0.951717708592003,177.4528095139605,172.9566407341663,35.72172317495191,35.72172317495191,357.8184814453125,0.7779005239991581,0.1903202533721923,0.68,0.3323978176846773,-1.1999887879527256,114.99341364104303,176.5558945560778,22.183120477365406,22.183120477365406,502.471923828125,0.832724942929215,0.1124232560396194,0.72,-1.1109824432063564,0.3174697432655561,112.55471312671185,88.3976334819166,43.40250488925604,43.40250488925604,637.0143737792969,0.8655366268422868,0.1471569836139679,0.72,-1.0069506353228714,0.8634135981384092,102.55296363407146,51.68429517444779,51.83915570554258,51.83915570554258,763.9933776855469,0.8527326960312692,0.1299246251583099,0.76,True,0.7779005239991581,197.0,7.0,10.0,17.0,1.0,-2.929011963975276,2.929011963975276,48.954170123925714,-48.954170123925714,35.72172317495191,-35.72172317495191,22.183120477365406,-22.183120477365406,43.40250488925604,-43.40250488925604,51.83915570554258,-51.83915570554258,11.025456428298044,0.5431996693996309,2.884985581616867,2.884985581616867,2.884985581616867,True,26.06167930769488,over,mid
P069,A0016,M,183.0,75.0,220.0,143.0,338.0,342.0,347.0,351.0,356.0,True,-0.8255305818602348,-0.1851772460160085,161.75336096302016,164.84208296482743,12.865726407034556,12.865726407034556,121.1835823059082,0.9060834960805044,0.1821503043174743,0.72,0.1209571662294614,-0.5494566154059488,124.610353954394,139.48923900213305,41.46469540026554,41.46469540026554,256.7344970703125,0.8649416060911285,0.2393727153539657,0.72,0.2685574193992251,-1.0649936066275154,173.4698655378139,160.60954970247224,19.71147161691129,19.71147161691129,431.3065948486328,0.8500531270272202,0.1205214038491249,0.72,-0.3424587554345372,-0.5684277391549872,105.65156193039036,150.93592911186624,22.197920918301342,22.197920918301342,554.2553100585938,0.8713822356528707,0.1424496322870254,0.72,-0.8884071738226531,0.4810448367132254,138.58964670935995,103.01936512540048,37.3372046703051,37.3372046703051,643.0072631835938,0.866151539902938,0.1475698947906494,0.76,-1.0537723881359846,0.6864415907702364,106.94278423268878,82.62173339438166,30.881367074191783,30.881367074191783,813.1142272949219,0.8398793127975965,0.175217404961586,0.76,True,0.8398793127975965,195.0,9.0,9.0,18.0,1.0,12.865726407034556,-12.865726407034556,41.46469540026554,-41.46469540026554,19.71147161691129,-19.71147161691129,22.197920918301342,-22.197920918301342,37.3372046703051,-37.3372046703051,30.881367074191783,-30.881367074191783,-18.95879202400364,-0.4634159216639986,-10.583328326073756,-10.583328326073756,-10.583328326073756,True,22.39541341933172,normal,mid
P061,A0017,M,178.0,65.0,270.0,79.0,238.0,242.0,247.0,254.0,262.0,True,-0.7760590094437779,-0.1055030638572213,170.65610874977983,177.35299316024975,2.0693587570846863,2.0693587570846863,118.1057357788086,0.9397357921851308,0.3660901188850403,0.76,-1.1082576723862885,-0.1505208121929497,86.45454482556553,81.09639050470537,61.64893361163354,61.64893361163354,183.05486297607425,0.8991754909879283,0.1697044521570205,0.76,0.4039983976109274,-0.7421120123065574,151.0327002818634,163.4603550571587,36.93507219738873,36.93507219738873,311.7362060546875,0.8654159241252475,0.1426760554313659,0.72,0.7442214031260278,-1.0736238018533877,151.69538434626008,163.13211158302482,21.765986627370708,21.765986627370708,516.457275390625,0.8159532958739683,0.1080374792218208,0.76,-0.3001846773798428,-0.3216601135214925,141.1173428835677,151.8504930039711,23.267816656706263,23.267816656706263,733.9663391113281,0.8879010992891648,0.5719918012619019,0.68,-0.7076832517020875,0.7312867206398053,78.30857254184278,48.380031482074685,35.04597081845838,35.04597081845838,969.7123413085938,0.8669888990766862,0.5145571231842041,0.68,True,0.8159532958739683,159.0,9.0,15.0,24.0,1.0,2.0693587570846863,-2.0693587570846863,61.64893361163354,-61.64893361163354,36.93507219738873,-36.93507219738873,21.765986627370708,-21.765986627370708,23.267816656706263,-23.267816656706263,35.04597081845838,-35.04597081845838,65.24083952069455,1.852479075512316,-26.60296279317516,-26.60296279317516,-26.60296279317516,True,20.515086478979924,normal,high
P071,A0018,M,185.0,75.0,230.0,53.0,324.0,329.0,335.0,340.0,345.0,True,-0.893153648087224,0.0691736350308422,162.45321788543646,150.84899136506536,17.40163737557157,17.40163737557157,108.06357955932616,0.8769793067323534,0.1117699369788169,0.76,-1.057507232075834,-0.1355426333995344,97.2626128834634,76.8936446612044,67.24842745338849,67.24842745338849,165.78707885742188,0.9018263526652988,0.1908429116010666,0.76,0.501019413217006,-1.0306965107948884,160.45062993320445,176.4951735840517,33.96065053405676,33.96065053405676,368.25732421875,0.874879573912997,0.1113967075943946,0.76,0.0660876804856832,-0.6636510332491761,128.75759127035852,150.53689072783337,33.157909960570784,33.157909960570784,560.5032043457031,0.8730837984217538,0.1318768858909607,0.72,-1.1164712640086736,0.6506952584842993,153.35204740269438,93.58682425384328,51.359956450999874,51.359956450999874,682.4435424804688,0.8391455474652743,0.1046777218580246,0.76,-1.1718275339420026,0.9595338788228678,109.50488170047808,58.53420580906896,45.44507886948576,45.44507886948576,814.4163208007812,0.817450529650638,0.1258010268211364,0.76,True,0.817450529650638,271.0,11.0,10.0,21.0,1.0,17.40163737557157,-17.40163737557157,67.24842745338849,-67.24842745338849,33.96065053405676,-33.96065053405676,33.157909960570784,-33.157909960570784,51.359956450999874,-51.359956450999874,45.44507886948576,-45.44507886948576,31.494978386895127,1.123594912561517,-21.803348583902725,-21.803348583902725,-21.803348583902725,True,21.91380569758948,normal,high
P072,A0019,M,170.0,65.0,235.0,44.0,273.0,277.0,281.0,285.0,290.0,True,-0.8536357657443158,0.0707993129055982,165.55773856167474,169.88350674395986,0.1503538828304333,0.1503538828304333,107.22058486938477,0.859177155714286,0.1227426081895828,0.76,-0.903372211439885,-0.5759361848160987,101.3302895782693,102.85971353867627,66.39458081691586,66.39458081691586,247.6230239868164,0.8793649798945377,0.1732364892959594,0.76,0.3611626189707118,-1.2123758260324995,175.7517402852899,166.85568437767853,43.18337475627696,43.18337475627696,421.1684722900391,0.8552702011333572,0.2051861435174942,0.72,-0.1643307402078941,-0.9513109015726128,115.69335090826551,173.35176137533148,36.01150404070871,36.01150404070871,585.0810852050781,0.8688931818071165,0.1675060540437698,0.76,-0.9029403110468082,0.3671663974261744,83.11418512179526,48.08463663020336,60.84153001620037,60.84153001620037,680.1106262207031,0.8647352402147493,0.1341280490159988,0.76,-1.001064796154533,0.9492401934308576,83.15029162173325,25.086506141172634,55.55405699770629,55.55405699770629,850.2047424316406,0.8863957384053398,0.5755597949028015,0.68,True,0.8552702011333572,229.0,8.0,9.0,17.0,1.0,0.1503538828304333,-0.1503538828304333,66.39458081691586,-66.39458081691586,43.18337475627696,-43.18337475627696,36.01150404070871,-36.01150404070871,60.84153001620037,-60.84153001620037,55.55405699770629,-55.55405699770629,14.363061329996228,0.7390414712319908,-10.840523819209572,-10.840523819209572,-10.840523819209572,True,22.49134948096886,normal,high
P073,A0020,M,185.0,80.0,250.0,9.0,215.0,218.0,222.0,229.0,236.0,True,-0.9174707732331188,-0.0369568534542119,172.7675448528733,172.57136175712327,5.737659674540606,5.737659674540606,141.23810958862305,0.8227728350382102,0.1069093868136406,0.76,-0.8814689344056359,-0.5579216126684714,96.74523274998762,94.8718925012495,65.83496081047697,65.83496081047697,239.2539978027344,0.9152924834113372,0.2389899939298629,0.76,0.3064471116454867,-0.8561330989835301,140.2248481646011,143.51007831856683,55.91679961032664,55.91679961032664,323.4285888671875,0.8082440903312281,0.1095889806747436,0.76,0.3374420344719383,-1.5796022223320323,139.4073916149356,169.71371657392135,33.68187919299767,33.68187919299767,523.8508605957031,0.8416491264806074,0.2146857529878616,0.68,-0.7830623363133027,0.2733353382303835,98.06994381245552,66.11062574969532,62.15821054567858,62.15821054567858,657.6045532226562,0.8552830454550291,0.148182138800621,0.76,-1.128799160199682,0.825872162269041,82.55248229910325,42.303647472762776,46.78152503758464,46.78152503758464,904.111572265625,0.8259708045257462,0.1395236700773239,0.72,True,0.8082440903312281,206.0,7.0,14.0,21.0,1.0,5.737659674540606,-5.737659674540606,65.83496081047697,-65.83496081047697,55.91679961032664,-55.91679961032664,33.68187919299767,-33.68187919299767,62.15821054567858,-62.15821054567858,46.78152503758464,-46.78152503758464,42.66215886494797,1.2189109688775743,-19.05343577289233,-19.05343577289233,-19.05343577289233,True,23.37472607742878,normal,high
P074,A0021,M,185.0,74.0,250.0,44.0,232.0,237.0,242.0,247.0,252.0,True,-0.8200274941968568,-0.0566452851848698,171.415598488101,170.83251469548776,7.206796983361612,7.206796983361612,141.56914520263672,0.9326944947242736,0.3565211594104767,0.72,-0.9527753335499278,-0.3165456547853484,95.65411259762432,96.96009827903065,57.676250339883175,57.676250339883175,211.38165283203125,0.8822028401650881,0.1329137086868286,0.76,0.6993204625517433,-1.132292538769702,172.1911632486357,161.9873249610866,32.68212199367923,32.68212199367923,443.6641082763672,0.8604448719157113,0.3109813034534454,0.72,0.5545120279135749,-0.7466000899257084,101.8990526884421,160.04420269220424,33.35631907280901,33.35631907280901,594.2274475097656,0.842745453119278,0.3127679228782654,0.68,-1.0528841689935329,0.8174950389927838,133.42304754007756,78.77256490729337,47.315031457910464,47.315031457910464,726.6789855957031,0.8524248054937312,0.1085885986685752,0.76,-0.3851003686824901,0.7630396051714172,84.0974565919062,59.82382447592063,32.16449299863145,32.16449299863145,910.2379150390624,0.8586102531928765,0.1187905594706535,0.76,True,0.842745453119278,188.0,10.0,10.0,20.0,1.0,7.206796983361612,-7.206796983361612,57.676250339883175,-57.676250339883175,32.68212199367923,-32.68212199367923,33.35631907280901,-33.35631907280901,47.315031457910464,-47.315031457910464,32.16449299863145,-32.16449299863145,6.244940090817764,1.5072873614635027,-25.511757341251723,-25.511757341251723,-25.511757341251723,True,21.62162162162162,normal,high
P070,A0022,M,185.0,72.0,255.0,55.0,198.0,203.0,208.0,213.0,219.0,True,-0.8953327750679632,-0.0917917288506963,146.31651417507226,168.43074482753383,1.7698724915283557,-1.7698724915283557,106.82783889770508,0.8671307955917559,0.2501928210258484,0.76,-1.1042075343568176,-0.1940058484013666,92.18510061624796,84.45015086911926,62.06617660485863,62.06617660485863,182.1446685791016,0.8960822303044168,0.1458695232868194,0.76,0.4077698191314164,-0.7728998345869955,146.12638512216023,154.3908684207334,46.51579060845347,46.51579060845347,311.5083770751953,0.842244353145361,0.1152428612112999,0.72,0.3979816521265096,-0.9713385961011016,106.1616693640674,171.05942913941573,25.20770104054272,25.20770104054272,550.8029174804688,0.8859737427795634,0.5575334429740906,0.68,-0.5915519013726716,0.0466225875210187,89.94856283595871,96.91486513234676,35.73994029731774,35.73994029731774,668.7838439941406,0.8346817069932034,0.1169642657041549,0.76,-0.9200710794285852,0.948514741292364,102.09195093052732,58.17706530976038,33.86885964723252,33.86885964723252,875.1896057128906,0.820904649401966,0.1500390172004699,0.76,True,0.820904649401966,143.0,10.0,11.0,21.0,1.0,-1.7698724915283557,1.7698724915283557,62.06617660485863,-62.06617660485863,46.51579060845347,-46.51579060845347,25.20770104054272,-25.20770104054272,35.73994029731774,-35.73994029731774,33.86885964723252,-33.86885964723252,13.976568747819442,1.5021891864833272,-28.197316957626107,-28.197316957626107,-28.197316957626107,True,21.0372534696859,normal,high
P075,A0023,M,175.0,83.0,240.0,72.0,335.0,338.0,342.0,347.0,352.0,True,-0.6700322998466399,-0.0052268991033629,152.38771025790362,154.6300808423352,11.2852138129977,11.2852138129977,121.76205062866212,0.8312425514062246,0.1631341576576233,0.72,-0.0391831024341525,-0.6452483709867811,120.78939691700084,131.00711069551852,54.05125800192991,54.05125800192991,285.3450164794922,0.8793623679214053,0.3002144694328308,0.72,0.5157898467677775,-1.209786546491268,171.25099753069705,165.01653224650477,39.36816323079121,39.36816323079121,436.0063934326172,0.8195797993856317,0.1484568119049072,0.68,-0.1747313721288519,-0.8286481193704562,116.1205191848264,174.71046715472693,28.73200437207192,28.73200437207192,571.0116577148438,0.8842660223736483,0.5525120496749878,0.68,-0.903604582247816,0.6091459221053357,121.75979495342564,59.23119090715167,68.4371522640682,68.4371522640682,687.7421569824219,0.816065956887446,0.1103077977895736,0.76,-0.9482298322631008,0.9205794108430888,95.9032648869656,28.95200767744497,65.99310073350675,65.99310073350675,848.0058288574219,0.8619204794659334,0.4478647112846374,0.68,True,0.816065956887446,263.0,7.0,10.0,17.0,1.0,11.2852138129977,-11.2852138129977,54.05125800192991,-54.05125800192991,39.36816323079121,-39.36816323079121,28.73200437207192,-28.73200437207192,68.4371522640682,-68.4371522640682,65.99310073350675,-65.99310073350675,-4.668877732174423,-0.1355482696946993,11.94184273157684,11.94184273157684,11.94184273157684,True,27.10204081632653,over,high
P076,A0024,M,184.0,70.0,225.0,98.0,217.0,223.0,230.0,234.0,238.0,True,-0.7964896642939362,-0.1525008907138931,171.28875307480047,174.5046308978965,2.6029632337983,-2.6029632337983,139.55740356445312,0.8758827871397922,0.1623992621898651,0.76,-0.7342124164564674,-0.3404136549499258,96.03935661938677,101.8910017468228,54.17995891096298,54.17995891096298,203.37657165527344,0.915424934343288,0.2295245975255966,0.76,0.7612905386383368,-1.3403255674043455,155.78296023492356,169.98061334427334,29.828652184811595,29.828652184811595,429.8373260498047,0.8486476054317073,0.1329470872879028,0.76,-0.3737695158776866,-0.4048482726057425,73.33487084708445,126.82707047682096,45.80720755423047,45.80720755423047,616.7298889160156,0.8570079215698772,0.164815679192543,0.72,-0.8887695611896123,0.8703691940483458,120.89383220740882,36.542993075733975,77.4410883119074,77.4410883119074,684.2766723632812,0.8776550763531735,0.1677411794662475,0.76,-0.9980314682423,0.7778307785182217,75.751933235095,26.27817463793577,62.33135197162591,62.33135197162591,852.3321228027344,0.8344831015500758,0.1053916737437248,0.72,True,0.8344831015500758,119.0,13.0,8.0,21.0,1.0,-2.6029632337983,2.6029632337983,54.17995891096298,-54.17995891096298,29.828652184811595,-29.828652184811595,45.80720755423047,-45.80720755423047,77.4410883119074,-77.4410883119074,62.33135197162591,-62.33135197162591,-22.70448577230232,0.3604429005787807,8.151393060662926,8.151393060662926,8.151393060662926,True,20.6758034026465,normal,mid
P077,A0025,M,170.0,63.0,235.0,57.0,360.0,364.0,369.0,374.0,379.0,True,-0.8751268780540573,-0.0840644411876149,178.71105957005778,174.30885108121038,1.7206425504860012,-1.7206425504860012,147.5212631225586,0.9267469558276628,0.2354637831449508,0.76,-0.6327631059244676,-0.3372614064613906,99.75194453589876,105.0797225088352,54.8027470049331,54.8027470049331,221.8047637939453,0.8759087888818038,0.1443876922130584,0.76,0.5773299084809453,-1.060754083160695,172.8555351246314,166.88331153903871,34.684713786745824,34.684713786745824,393.5095520019531,0.7852014499275308,0.1577743738889694,0.76,-0.010225759531304,-0.6643109584764479,83.72723702680483,159.9224933502195,26.26002544914908,26.26002544914908,558.5971069335938,0.8565841789046923,0.1905883103609085,0.72,-0.4560741727617224,0.5197802061396909,133.77106139745302,92.48911768957902,43.2138064079692,43.2138064079692,709.2948608398438,0.8566897966359791,0.1261893808841705,0.76,-0.5820540385799357,0.9383968550948294,99.62332716415436,47.99435127537348,43.91594322965706,43.91594322965706,862.7599792480469,0.8688452343146006,0.1620189845561981,0.72,True,0.7852014499275308,303.0,9.0,10.0,19.0,1.0,-1.7206425504860012,1.7206425504860012,54.8027470049331,-54.8027470049331,34.684713786745824,-34.684713786745824,26.26002544914908,-26.26002544914908,43.2138064079692,-43.2138064079692,43.91594322965706,-43.91594322965706,-16.024707509093943,0.6225373463931636,-10.886803775276045,-10.886803775276045,-10.886803775276045,True,21.79930795847751,normal,high
P078,A0026,M,178.0,64.0,273.0,42.0,100.0,105.0,111.0,116.0,121.0,True,-0.8648170602617493,-0.0512498031750625,167.56234021889165,174.75605444511342,0.1609987057716728,-0.1609987057716728,114.82766723632812,0.907040418850051,0.2936339378356933,0.72,-0.898833120773679,-0.4016612408015291,87.20623797090933,95.9071784347527,56.07623743289367,56.07623743289367,215.24005126953125,0.9223306857877308,0.3058076500892639,0.72,0.6792838332575429,-1.0890520338621577,173.78034162758195,165.56620638248455,34.113829799712484,34.113829799712484,409.5905151367188,0.8298944462748135,0.2628789842128753,0.68,0.494535880770848,-0.6366258253540851,85.08027788184415,146.7490833699892,31.82826512366492,31.82826512366492,602.98876953125,0.8135599493980408,0.1994983851909637,0.68,-0.3945809444404299,0.7971255849322848,119.7782236458166,74.65233013811162,42.45329802138989,42.45329802138989,769.0972595214844,0.8392312154173851,0.1059587150812149,0.72,-0.3877003305108736,1.0578387263488451,95.03861981405848,49.03632228051652,29.867348352208,29.867348352208,964.9076232910156,0.8781815784818986,0.5444703102111816,0.68,True,0.8135599493980408,58.0,11.0,10.0,21.0,1.0,-0.1609987057716728,0.1609987057716728,56.07623743289367,-56.07623743289367,34.113829799712484,-34.113829799712484,31.82826512366492,-31.82826512366492,42.45329802138989,-42.45329802138989,29.867348352208,-29.867348352208,-2.125960089065174,1.393369001544527,-26.20888908068567,-26.20888908068567,-26.20888908068567,True,20.199469763918696,normal,high
P079,A0027,M,175.0,70.0,249.0,66.0,259.0,263.0,267.0,272.0,278.0,True,-0.9212257827918068,0.0183100755208346,172.10154606397543,173.27834551339836,1.971586467506752,1.971586467506752,117.17656707763672,0.8578881084134704,0.1046307608485221,0.76,-0.3172353285462844,-0.3772018523136404,97.32036243715818,109.3858054602239,52.94191716554997,52.94191716554997,225.6085433959961,0.8823603151573075,0.1967400163412094,0.72,0.5634829318132866,-1.023333405599711,170.30333620265412,174.14979182556527,35.01066641112767,35.01066641112767,425.4444580078125,0.8751785300279918,0.2240949273109436,0.76,0.1766381632687349,-0.583142801700911,80.04552655503872,141.77215705319136,33.75276430908216,33.75276430908216,553.0807495117188,0.8811731528904703,0.1832341104745865,0.72,-0.9359870864278464,0.8300806310517563,118.91940649147143,70.35049232036016,46.37044395946127,46.37044395946127,686.7694091796875,0.8113454352868231,0.1046840846538543,0.76,-1.0658707517142822,0.9624444519824475,84.95838447456467,47.43551159645072,32.851463916333536,32.851463916333536,878.8960266113281,0.7967376622714495,0.1013280600309372,0.76,True,0.7967376622714495,193.0,8.0,11.0,19.0,1.0,1.971586467506752,-1.971586467506752,52.94191716554997,-52.94191716554997,35.01066641112767,-35.01066641112767,33.75276430908216,-33.75276430908216,46.37044395946127,-46.37044395946127,32.851463916333536,-32.851463916333536,-17.27483588211946,0.4938734918150194,-20.09045324921643,-20.09045324921643,-20.09045324921643,True,22.857142857142858,normal,high
